user_id,label
2697503806769,0
2697440539848,0
2689434660935,0
2697616799779,0
2697438646999,1
2697528838958,0
2697618715615,0
2694517170059,1
2697555829284,1
2697485886664,0
2697606694074,0
2697511791109,0
2697501672977,0
2689433734335,1
2697606516920,0
2689412656768,1
2697479313019,0
2697497857884,0
2697521105943,1
2697528936125,1
2697496158957,1
2689420459938,0
2694528829059,1
2689434499861,0
2689415405183,1
2694513611114,1
2697536622814,1
2697421710692,0
2697622993627,0
2697444831340,0
2697448127463,0
2697506177108,1
2697456070955,0
2697548285431,0
2689413271107,0
2697641365232,0
2697632385564,0
2689432642716,1
2697440001130,0
2697493154210,0
2697640391015,1
2697493645941,0
2697495521554,0
2697430107756,0
2697441613389,0
2697420572169,0
2697464320691,0
2694515119794,1
2697645293415,0
2697449146939,1
2697433743769,1
2697454668738,1
2697581618643,1
2697561919570,0
2689427689991,0
2689417967459,1
2697640344130,0
2694524224608,0
2697641878685,1
2697505351833,0
2697512313877,0
2697435114855,0
2697475648253,0
2697596575466,0
2689437922910,0
2697444304359,0
2697497732965,1
2697549126891,1
2694523807911,1
2697485114975,1
2694522252617,0
2697617022170,1
2697493301825,0
2697583232994,1
2697449938073,0
2697442108266,0
2697430527553,1
2697508503502,0
2697449179890,1
2689412636957,0
2694518198990,0
2694514007439,0
2697562362334,0
2697446363138,1
2697651485624,0
2697489535411,0
2694512907082,0
2697503537547,0
2697446863623,0
2697547267965,0
2694528001861,1
2689412625053,1
2697460470634,1
2697627045378,0
2697491780505,1
2697491257261,0
2694513936264,0
2697463009535,0
2697592086671,1
2697494060788,0
2697616950951,0
2689427652114,0
2697422674407,1
2697448083648,1
2697634175042,1
2689427575381,0
2697646178893,0
2697507119709,0
2697525626043,0
2694515440291,1
2697456406840,0
2697643842038,0
2694527783529,1
2697513567696,1
2697493125705,1
2689436087083,0
2689413986925,1
2697637708501,0
2697511223819,0
2697564103641,0
2697550151196,1
2697574248510,0
2694520845247,0
2689436968165,0
2697432643109,1
2697645501415,0
2697446442349,1
2697646375206,1
2694027158097,1
2694521303487,1
2694514492288,0
2697629174738,0
2697493367109,1
2694514167252,0
2697539602699,0
2697495536921,1
2697442062129,1
2697462040057,0
2697543916205,1
2697652731466,1
2697460915861,1
2694529041942,0
2697445840319,0
2697514991954,0
2689419015234,1
2697489355227,0
2694516775169,0
2697419881570,0
2697460836456,0
2689416348834,1
2694517485811,0
2697451524200,1
2697637623920,1
2694523372486,0
2694517267159,1
2694516719052,0
2689437045353,1
2697444988626,0
2697593060130,0
2689436437849,1
2694517231289,1
2694514888587,0
2697415747661,1
2697488470544,1
2694520292483,0
2697553200506,1
2694519967555,1
2697518533256,0
2697493717009,0
2697459450205,0
2697652382631,0
2694515418130,1
2689416141973,1
2689432999679,1
2697448035710,1
2694513158348,0
2689430632373,0
2697499704850,1
2694514380584,1
2697566076231,1
2694513026601,0
2697449542637,1
2697430128128,1
2697429095788,0
2697453836610,0
2697619099448,0
2697490811356,1
2694520322891,0
2697614493555,1
2689435482633,0
2689426597622,0
2694513444515,0
2697624387941,0
2694026797612,1
2697471644093,0
2697559538159,0
2697449526837,0
2697593925181,0
2694514723640,0
2697413460901,0
2697485382962,0
2697510753909,0
2697450480424,1
2689431160324,0
2697559712242,1
2689433466479,0
2689436562627,0
2697495919135,1
2697561184391,1
2697579640641,0
2697491877896,0
2697484272658,1
2697479294984,1
2697441885900,1
2697510839858,0
2697491839342,0
2697620540018,0
2697607391128,0
2697519461746,0
2697440201361,0
2697478183628,1
2697515236808,1
2697563207170,0
2697460212258,1
2697615852052,0
2697475090755,0
2697626626980,0
2697561217087,0
2697432788339,0
2697482749690,0
2697637480107,1
2697511431419,0
2697617017671,0
2697532178627,0
2697533675989,1
2697622640526,0
2697454714943,1
2697418815559,1
2697489783496,0
2697634185829,0
2697479008837,1
2697487525722,0
2697415704070,0
2697460866414,1
2697428957047,0
2697452074616,1
2689417762688,0
2697650837461,1
2697622367649,0
2697591474036,0
2697494632007,0
2697575292584,0
2694522335340,1
2697515533597,0
2697625336522,0
2697553547773,0
2697646735557,0
2689437054357,0
2697434463274,1
2697533678994,1
2697534732198,1
2697601755247,0
2697450683007,1
2697448121694,0
2697651223783,1
2697623804002,0
2697521182502,1
2689421337820,1
2697458317945,1
2697571622466,1
2697561099348,0
2694515278290,1
2697432654337,0
2697585601889,0
2697528605479,1
2689415102443,0
2697437055242,1
2689436541348,1
2697420688139,0
2697475304362,1
2694524467347,0
2694521971282,1
2697435678902,1
2697631632258,0
2697416230665,1
2697616065543,0
2697436810229,0
2697538099908,0
2697593744129,0
2697463317733,0
2697471915308,0
2697462648229,0
2694515110741,0
2694013590177,0
2697423095753,0
2689436151485,0
2697429767453,1
2694520982636,1
2697486975571,1
2697432892385,1
2697651110214,1
2697483069504,0
2697508906802,1
2697428094926,0
2697637390396,0
2697486984358,1
2697637720721,0
2694512491670,0
2697429133955,1
2697643454573,0
2697425406182,1
2697448856314,1
2697512170300,0
2697488034408,1
2697529498444,1
2697576740355,1
2697517652990,1
2689428877951,1
2697434711222,0
2697413508128,1
2697608724744,0
2697445104595,0
2689436068004,1
2697458981057,1
2697436741255,1
2697646211962,1
2697652915388,1
2697515421461,0
2697444788557,0
2697455472781,1
2697442691710,0
2689421187941,1
2697553220116,1
2697445996844,0
2697629072499,0
2697444924442,1
2697544825700,1
2697412852344,1
2697491527169,1
2697478808649,1
2697485724506,0
2689426357656,0
2697579682595,0
2689415423467,1
2694528221738,0
2697484909986,1
2697463122994,0
2697556307214,1
2697485506548,0
2697646130746,1
2697481244047,1
2697443256404,0
2689436488472,0
2697642371060,0
2689430482796,0
2697448261128,0
2697439541807,0
2697555469394,0
2694525194291,0
2697612719351,1
2697456429354,1
2697441561269,1
2697593858573,0
2697531800285,0
2697413326789,1
2697564063169,1
2697501875080,0
2694513942470,0
2697457625779,0
2697497603764,0
2694519802000,0
2697427400102,1
2697648947385,1
2689419217435,1
2697641395968,0
2697495393968,1
2697471320367,1
2697438894942,1
2697559543405,0
2697499578273,0
2697554080275,0
2694513347175,0
2689428894659,1
2697483323927,1
2697451019808,1
2689433676796,0
2697573157035,0
2694518506477,0
2697536809534,1
2694514753164,1
2697530050378,0
2697495005441,1
2697492922852,0
2694026850236,0
2697540856158,0
2697496652589,1
2697489092053,1
2697427192673,0
2697540076636,1
2697454112686,0
2694518333444,0
2697611839232,0
2694525551164,0
2689437143186,0
2697483446971,0
2694520307068,1
2697491836473,0
2697649721450,0
2689412485493,1
2697488214853,0
2697560655584,1
2694522964847,0
2697426750733,0
2697528534261,0
2689433223569,0
2694516787699,1
2697535416501,0
2689437027874,1
2697435862474,0
2689432800119,1
2694522102955,0
2697475763614,1
2689435955716,0
2697483890234,0
2697448991484,1
2689432906964,0
2689436447009,0
2697461203170,1
2689416668693,0
2697535486646,0
2694512868713,0
2697491945782,1
2697447820693,0
2697546245045,1
2697518133927,0
2689437036093,0
2689436596086,1
2694027328147,0
2697490218721,1
2697460995580,0
2694524120238,1
2697477387199,1
2697646376455,0
2697428559688,1
2689436862121,1
2697495001187,0
2697446219428,0
2697458062140,1
2697576753880,0
2697449768120,0
2689420979167,1
2697483233632,1
2697612885107,0
2697516564158,0
2697430362257,0
2697419920422,0
2697439842356,1
2697489097146,0
2697448502292,1
2694522665970,0
2697640999020,0
2697583776169,0
2697500059165,0
2694515030567,1
2697413429049,0
2697413817195,1
2694523902702,1
2697632242060,1
2697416830633,0
2697480761212,0
2697634187845,1
2697597769318,0
2697444118289,1
2694514732342,0
2697623646061,0
2689424077997,1
2697480814029,0
2697430748549,0
2697652773524,1
2689413203090,1
2697505735213,0
2697560081252,0
2689436266707,1
2697488516229,1
2697431624776,1
2697510718343,1
2697640416803,1
2697616964629,0
2697614725236,0
2697590988135,0
2697426170105,1
2697452072801,1
2697544346919,0
2689414936197,1
2697456907643,0
2689413199616,1
2697536375224,1
2689433744883,1
2694522835572,1
2697579275035,0
2697461876159,1
2689425080870,1
2697438660092,1
2689419565126,1
2697475306802,1
2697413557274,0
2697458344699,1
2697454105291,1
2694028910032,1
2697495019954,1
2697429271522,0
2697441499312,1
2697476982385,1
2697424783270,1
2689418316969,0
2697451345649,0
2697444821197,0
2689418432116,0
2697623238270,0
2697442265186,0
2697652831044,1
2689427075812,1
2697428062668,1
2697626578252,0
2697433551242,1
2689430696040,0
2694527055455,1
2697476178234,1
2697423219890,0
2697417902931,0
2694528471893,1
2697442048250,0
2697600754342,1
2697594579474,0
2697626628680,0
2697487164124,1
2697428517998,0
2689436325492,1
2689417307104,1
2697511281367,0
2697633721326,1
2697445315581,1
2694525221330,1
2689419320365,1
2697482664303,0
2697475789254,0
2697474670553,0
2694519787742,0
2697616700431,0
2697418399192,0
2694522602854,1
2697476365342,1
2697488539978,1
2697502854713,0
2697443422040,0
2697495768038,1
2697564184728,0
2694515373263,1
2697429444111,0
2697490854579,0
2689437601205,1
2697635634803,0
2697424062366,1
2697433936979,0
2697430670111,1
2697418429266,1
2697504102943,1
2697495572132,0
2697422679861,0
2697457671262,0
2697605198738,0
2689430370088,0
2694521490830,1
2697568697964,1
2697544048437,0
2694519825378,0
2697555510673,0
2697482870801,0
2697495890377,0
2697493498064,0
2697579229035,0
2697461085187,1
2689414534632,1
2697446069256,1
2697428795396,0
2697446351052,1
2694518043005,0
2697458985832,1
2697493597383,1
2689432630514,0
2697486748554,0
2697558593931,0
2697612403635,1
2697426852164,0
2697548492134,1
2697609023033,0
2697433256217,0
2697451701725,0
2694514809635,1
2697414963813,1
2697480675868,1
2697427082640,1
2697422349105,0
2697437540706,1
2697417642186,1
2694528993684,0
2689422027814,0
2697651200576,1
2694516276507,1
2697634168282,0
2694520177712,1
2697564935584,0
2697435511886,0
2697494880029,0
2697505846517,1
2697518449400,0
2697501746926,1
2697587014669,1
2697454674158,1
2694525556025,1
2697515063301,1
2697560117823,1
2697533168762,0
2697553221796,0
2697529132515,0
2689436480405,0
2697475147752,0
2689412950830,1
2697499228883,0
2689419007839,0
2697483642078,1
2694519684564,0
2697512185958,0
2697525010648,1
2697477949059,0
2689412525561,1
2697428026634,0
2697503935788,0
2697473732409,0
2697484043591,1
2694527694943,1
2697645108812,0
2697437737680,0
2697452202036,0
2697624781311,0
2689434144737,0
2697486971931,0
2697488900729,1
2697495586510,0
2697413212841,0
2697442232482,0
2697490718402,0
2697593066587,0
2697482992974,0
2697439922949,0
2697493133966,0
2697488212999,0
2689426788254,1
2697487478971,0
2694028297204,0
2697485968811,0
2689412488733,1
2697435686678,1
2689436478224,0
2697646804751,1
2697651574984,0
2697439788541,0
2697555755548,1
2689422410776,1
2697503856312,0
2697649220351,0
2694513013934,0
2697416836903,1
2697530210417,0
2689437935413,0
2689435533672,0
2697648403510,0
2697504855358,0
2697424460371,1
2697448251905,1
2689423693475,1
2697416749938,1
2697649772310,1
2694513664456,1
2697430729575,1
2697436699688,1
2697613816521,0
2697458500505,0
2694514147780,1
2697441204021,0
2697452289763,1
2689436011979,1
2697448493467,1
2697615838037,0
2697515261904,0
2697591595664,0
2697601218535,1
2697615658503,0
2697415150954,1
2697630893835,0
2697590579385,0
2689428149941,1
2697617152737,0
2697501728070,0
2697497803699,0
2697431625414,0
2697418981177,1
2697516076962,0
2689432486837,0
2697616920573,0
2697482545437,1
2697415040675,0
2697640415435,0
2694515229230,1
2697617649817,0
2689437566111,0
2697516214170,0
2697432791998,0
2694526509581,1
2694527480146,0
2697494821295,0
2697600196989,0
2697478940923,0
2697506699553,1
2697604837058,1
2697495264714,0
2697650648444,0
2694528874344,1
2694521064300,1
2689424128100,1
2697489548293,1
2689436913411,0
2689427119211,1
2694515128167,1
2694516392316,1
2697422393828,0
2697416574424,0
2697640252256,0
2697608585192,0
2697558014118,1
2697432457225,1
2694521534409,0
2697512794858,0
2697500544666,0
2697450550782,1
2697643704117,1
2697430397113,1
2689424348097,1
2697490953953,0
2697455569662,0
2697501786991,0
2697502203986,0
2689431442913,0
2697447649237,0
2697505725699,0
2697635897107,1
2697418896711,0
2697485130483,0
2697461882494,1
2697471913325,0
2697437453898,0
2694515236282,0
2694520251922,0
2697525405357,1
2689434656485,1
2697493430276,0
2694515007107,0
2697424835028,1
2694521557140,1
2694519010367,0
2697431878429,0
2697601448573,0
2697432345114,0
2697533075309,1
2697559564102,1
2697651205021,0
2697647620988,0
2697627767366,0
2697635992112,0
2694517523653,0
2697640711316,0
2689412646873,0
2697506200366,1
2697439622503,0
2697449368822,0
2689432451450,1
2694517076894,0
2697628916723,0
2689413090915,1
2694524388852,0
2694513375623,0
2689422940439,0
2689426111315,0
2689412423070,1
2697434172123,1
2694519500117,1
2689418458204,1
2694520363232,0
2697651114150,0
2697448018938,0
2697454264696,0
2697490300985,0
2697422247742,0
2697452907577,0
2697493984750,0
2697432782172,0
2697527307935,1
2694514502010,1
2689412539561,0
2697559563475,1
2697473123897,1
2697577154598,0
2697631847719,0
2697652043547,0
2697589660030,0
2689432191239,0
2697487422506,0
2689412518307,1
2694520778414,1
2697441377503,0
2689416070200,1
2697510149655,0
2689423738845,1
2697555051375,0
2697529420891,1
2697632048452,0
2697449469498,0
2694512752969,0
2697474861536,1
2697532192363,0
2697427002391,0
2697628318032,0
2697549943147,0
2694514460827,0
2697464011756,0
2697444210923,0
2697620074521,0
2697416407167,1
2697525865164,1
2697482842612,0
2697483829373,1
2697442965376,0
2697433869611,1
2697453281097,1
2694518117206,0
2697476622126,1
2697481344912,0
2697616184714,0
2694525290293,1
2694526526246,1
2697559516091,0
2697430708077,1
2697612950216,1
2697430113746,0
2697442277260,0
2697552362316,0
2697432052010,1
2697500543109,0
2689434483092,1
2694519978183,1
2689419924663,0
2694512709642,0
2697594907408,0
2697427086043,0
2697598453724,0
2697548229356,0
2689419410221,1
2697518459968,0
2689435375992,0
2697474951828,0
2694527246386,1
2697593707220,0
2694518201658,1
2694523819676,0
2694519749259,0
2697420985851,1
2697492135502,0
2697595923274,1
2697648953067,0
2694522507671,0
2697433401163,0
2697649747067,0
2697481723115,0
2697476204965,0
2697445284591,0
2697440283790,1
2697651062535,0
2697523908494,0
2697554403938,0
2694513248480,0
2697533864612,0
2689433900131,0
2694515597493,1
2697491530528,0
2689436882702,0
2689422711701,1
2694521897028,1
2694523639683,1
2697441584088,1
2697472986617,1
2697593856031,0
2697423939765,0
2694516950984,1
2697504383325,0
2697413265121,1
2697417961141,1
2697646013772,0
2697491843006,0
2697536615665,0
2697478858744,0
2697418365940,1
2694012695505,1
2697514577100,0
2694522139261,0
2697470787510,0
2689435533271,1
2697418878819,1
2697454875744,0
2697514474708,0
2689436368205,0
2697551799444,1
2697594457404,0
2697456930764,1
2689420943690,1
2697412625945,0
2697413105928,0
2694513527161,0
2697419546961,1
2697645003355,0
2697477850980,0
2697519803450,1
2697635745681,0
2689430299812,0
2694527810505,1
2697413400519,0
2697449528063,1
2697450390332,0
2697495132198,0
2697433031396,1
2694515570772,0
2697585130857,0
2697488433227,0
2697461447882,0
2697482028469,1
2694514121473,0
2697515038714,1
2697649250071,0
2697419755744,0
2694028456951,1
2697479032995,1
2689419014752,1
2697610472327,0
2697617247216,0
2697554429437,0
2689412405290,1
2697555111662,0
2697417913299,1
2697589087192,1
2697618298150,0
2697467468253,1
2689412451598,1
2697515133050,1
2697458926879,1
2689413995955,1
2697641701780,0
2689437560915,1
2697479591269,0
2694519502834,0
2697463446515,0
2697478868194,1
2697450214746,1
2697599551050,0
2697479322571,0
2697543435903,1
2697641299927,1
2689432712838,1
2697601596513,1
2697431228551,1
2697590747172,0
2689436676615,0
2697532942938,1
2689431182809,0
2697444618053,0
2694013602741,0
2697433874156,0
2697443140967,1
2697442312071,1
2697529598030,0
2697652215257,0
2697543636862,1
2697421425496,1
2697562476442,0
2697610546340,0
2697478957069,0
2697488302447,1
2697429183525,1
2697459241927,0
2697511388219,0
2697494637691,0
2697413192646,1
2697557097790,0
2697530779380,1
2697413541356,0
2697458547806,0
2697479257443,1
2694524801717,0
2697525223803,1
2689435117745,0
2697453131557,0
2697460804454,1
2697490689045,0
2697447190724,0
2697544237292,0
2697520950597,1
2697652226512,0
2697439430798,0
2697540517055,0
2694520646816,1
2697587592654,1
2697620229035,0
2697637749513,1
2689417597806,0
2697500699634,0
2697415785410,1
2697448803090,0
2697575118168,1
2697484856186,0
2697507889819,0
2697413131340,0
2697457081282,1
2689431892404,0
2697480921300,1
2689420371803,1
2694523433162,0
2697523600013,0
2697643239484,0
2694524890725,1
2697448742025,0
2697531540545,0
2697431097176,0
2689419871606,1
2697650969706,1
2697427158512,0
2697452846745,0
2697549903931,1
2697650235059,0
2694513617729,1
2697453802702,0
2697486035812,1
2689414566365,0
2697563443189,1
2697489804335,0
2689425000478,1
2697423417011,0
2697648451348,0
2697648988435,0
2697617326443,0
2697515893455,1
2689430687241,0
2694513550993,1
2697551916376,1
2689429238081,0
2697448693085,0
2697440684362,0
2697448578076,0
2697438146901,0
2694529003740,1
2697576555964,0
2694526469962,0
2697478114842,1
2697549424843,1
2697424507755,0
2697567065987,0
2697462537852,0
2697503041810,0
2697504121092,0
2689414367102,1
2697494721657,0
2697437440854,0
2697607853531,0
2697438725154,0
2697420186899,0
2697594484168,1
2697429304041,1
2697482380165,0
2697443880700,0
2697422464828,0
2697482636735,0
2697444325778,0
2697451489188,1
2697431338422,0
2697496959648,0
2697479761660,1
2694525459961,1
2694518210042,0
2697523812950,1
2697493047408,0
2697515012122,1
2697493407681,0
2697492857971,0
2697452701287,0
2697503049926,0
2697460590025,0
2689436475473,1
2697469363003,0
2697424704815,1
2697464943334,0
2697522029573,1
2697617272805,0
2697444783628,1
2697541073349,0
2697421564219,1
2697528105102,1
2697433930415,1
2697481336921,0
2689434507591,1
2694517492525,1
2697559558561,1
2697475052692,0
2697623094356,0
2697476981270,0
2697449869305,0
2697481232124,0
2697594937465,0
2697614677457,0
2697630056428,0
2697460949082,1
2697426122744,0
2697499388577,1
2697419436555,0
2697535222765,1
2697623255309,0
2697417478020,1
2694524416143,1
2697627775502,0
2697431869379,1
2697425599370,1
2689434807231,1
2697523537549,0
2697494610879,1
2697484392252,1
2689436955034,0
2689425080210,0
2697430905779,0
2697515157505,1
2697638063205,0
2697460325282,0
2694515571664,1
2697561661608,0
2697439181416,0
2697642234855,1
2697556400043,0
2697551935123,0
2697442134338,0
2697533521192,1
2694515546955,1
2697510537017,0
2697503271342,0
2697527236859,0
2689421358556,1
2697489938399,1
2689414820694,0
2697477094269,1
2697444485614,1
2697418600926,0
2697483548545,1
2697582236241,0
2697457357785,0
2697643678571,1
2694519656074,0
2697481405620,0
2697499831328,0
2697490129667,0
2697498120795,1
2694514176251,1
2697650989973,0
2697512021294,1
2697421255157,0
2697551406558,1
2694527957805,1
2689437593129,1
2697487367283,0
2694513940028,1
2697442143373,0
2697417080383,0
2697431569871,0
2697492004846,0
2697513712249,0
2697500768842,0
2694521968955,0
2697531153814,0
2697430808855,1
2697484441506,0
2697452111813,0
2697444728231,1
2697435809485,1
2697644072272,0
2697459226794,0
2697421391158,0
2697611589801,1
2697486152902,0
2697601593062,0
2697629056620,0
2697528145539,0
2694519509103,0
2697430250295,0
2697542971692,1
2697423412731,0
2697585592166,0
2697504824994,0
2694527239397,1
2697421370561,1
2697448785083,0
2689418952503,1
2697478661932,1
2697574115159,0
2697485522723,0
2689423579252,1
2697426113123,0
2697565044352,0
2697496051175,1
2697485117060,0
2697588921600,0
2694513604777,0
2697440228603,0
2697446447895,0
2697450598523,0
2697446013058,1
2694519357074,0
2697504299657,0
2697527583704,0
2697419649119,0
2697435533726,0
2697530400995,1
2694513195758,1
2697444759497,0
2694519770396,0
2697543739294,0
2697455124125,1
2694524059386,0
2697450721176,0
2697488138312,0
2697482646337,0
2697555221420,0
2697576506326,0
2697440159997,0
2697486536509,1
2697515871045,0
2697620128971,1
2697452524883,1
2697432044392,0
2697640410399,0
2697531996370,0
2689414998210,1
2697452317701,0
2689420841913,0
2697620710378,0
2689437063592,1
2697623679448,0
2694515045218,1
2697620374562,0
2697547606873,0
2697458838404,1
2697482913831,0
2697575359705,1
2697545934698,0
2697437901928,1
2697620707665,1
2697487615330,0
2697462788139,1
2697477003737,1
2689437246082,0
2697461586684,0
2697434820736,1
2697583830276,0
2697651116102,0
2694518902030,0
2694525286362,1
2697603817344,0
2697589292886,1
2697487028466,1
2697478480050,0
2697435394624,0
2697594965542,1
2697554241726,0
2694523848921,0
2697443699083,1
2697459269344,0
2697570427837,1
2697517015135,0
2697506312610,1
2697424503617,0
2689426462047,1
2689436647172,0
2697498060340,0
2697430929707,0
2697635851101,0
2694516619376,1
2694512601188,1
2697437878111,0
2697541096859,0
2689412966875,1
2697480032609,1
2697451066265,1
2689414348355,0
2694519997369,0
2697646807254,0
2697493132656,1
2697512418093,0
2697485357127,0
2689414149128,0
2697650366138,0
2694516146754,0
2697540507291,0
2697451128974,1
2697444764093,0
2697478349230,0
2697436751524,1
2697478172147,0
2697615172994,0
2689435312755,0
2697416234669,1
2697523518765,0
2697416726965,0
2697555358329,1
2697568497521,1
2697494957500,0
2697648337847,0
2697488011617,1
2697445141149,0
2697561881942,0
2697441559737,1
2689436826975,0
2697424105010,0
2694516068225,0
2697460996630,0
2697444351731,0
2697431518791,1
2697463368512,1
2697447005037,1
2697447636598,0
2697649332957,0
2697448279322,0
2697470989006,1
2697611472557,0
2697483230478,0
2697626809955,0
2697620454956,0
2697577856467,0
2697490471319,1
2689419605902,0
2694524082853,0
2697452711451,1
2697589788956,0
2694523301520,1
2697442989435,0
2697450004392,1
2694520304809,1
2689418405222,1
2697642470333,0
2697453042018,0
2689420768394,1
2697425940501,1
2697606361625,0
2697451314686,1
2697605452274,0
2697586826143,0
2697593452296,0
2697503354876,0
2697452434306,0
2697548576731,1
2697496958731,1
2694514429126,1
2697491140991,0
2697425585383,0
2689436351445,1
2697588705146,0
2689416469370,0
2689432964029,0
2697502046714,1
2697436195584,1
2694515237104,0
2697491018246,1
2697478484371,0
2694515061342,0
2697562028959,0
2697494425212,0
2697456705118,1
2689437562546,1
2694515910237,0
2697561864189,0
2689415073130,0
2697554137975,0
2697427467482,1
2697515078224,0
2697643467952,0
2689423499228,1
2697435416338,0
2697419549210,0
2697484316037,1
2694528480313,0
2697443571653,0
2697639871882,0
2697643146221,0
2697545987226,1
2697522488696,0
2689432757381,0
2697525756371,1
2694513353216,1
2697533361459,1
2697486354408,1
2697414599592,0
2697462746224,1
2697496257520,0
2697490263013,0
2689433383017,0
2697434013992,0
2697485349544,1
2689415065853,1
2689437608858,1
2697651645988,0
2697449042074,1
2697426199985,0
2689432807617,1
2694523074664,1
2697546584005,0
2697501941701,0
2689426847731,1
2697416879399,0
2689414021491,0
2697445688999,1
2697559169358,0
2697420273429,1
2697574143214,0
2697531978555,1
2694515700962,0
2697428130538,0
2694517619112,0
2697489573154,0
2694521149541,0
2697462261931,1
2697624104550,1
2697456765355,1
2697488905203,0
2697477380023,0
2697560899360,0
2689434789918,1
2694514297625,0
2697449895929,1
2697449423772,0
2697631481992,0
2689412526591,1
2697441102477,0
2697571057452,1
2694513389819,0
2697573891149,1
2697437869586,0
2697458249111,0
2697537940332,0
2697431211500,1
2697477381106,0
2697446891561,0
2697440644218,0
2697459160221,1
2697641723282,0
2697494838350,0
2694520879604,1
2697444643268,0
2694527777360,1
2697620904187,0
2694513164017,0
2697431710845,0
2697602170048,0
2697508240450,0
2697445287655,0
2697433420966,1
2697646678643,0
2689434890061,1
2697444852612,0
2689435946563,0
2694512816377,0
2689435016422,1
2689412999714,1
2697621764287,0
2694513584900,1
2694513825063,0
2697416463378,1
2689431112316,1
2697485704216,0
2694513885562,1
2697532946820,1
2697491339234,0
2697459128502,0
2697440714800,0
2694518587127,1
2697462217608,1
2697501015990,0
2697551326242,0
2697620863569,0
2697535737277,0
2697555284099,1
2697430888192,1
2697646376364,0
2697462716615,1
2697418912621,1
2697529253436,0
2694529248731,0
2694521270309,0
2694514371753,0
2694528868318,1
2697523820850,1
2697479279707,0
2697637790598,0
2697504460735,0
2697484676757,1
2689424561155,1
2689435425150,0
2694520392478,1
2697501710703,1
2694518345863,0
2697514231012,0
2697427221217,1
2697619137782,0
2697422832452,0
2694514436149,1
2689412812017,0
2697421291458,0
2697467249582,1
2697413014159,0
2694520350917,0
2697504171715,0
2694520076221,1
2697433758030,0
2697556008330,0
